intitulé,catégorie,entreprise,localisation,type_contrat,temps_contrat,date_publication,url,salaire_min,salaire_max,salaire,description
Responsable administration et production (H/F),Other/General Jobs,VIRGULE CTRE TRANSFRONTCREATION THEAT,Hauts-de-France,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185JWYC,,,35.0,"Vos missions sous l'autorité du directeur et en collaboration avec la cheffe-comptable :
- la gestion budgétaire, financière et administrative de l'association (entre autres : établissement et suivi..."
Mannequin cabine / mannequin d'essayage   (F) (H/F),Other/General Jobs,V2D CREATION,Hauts-de-France,CDD,Temps partiel,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185JSDT,,,13.5,Entreprise de création et de distribution de lingerie cherche des personnes pour collaborer avec les modélistes dans la mise au point des modèles en essayant des collections pendant les séances de...
Chargé.e de production (H/F),Other/General Jobs,ASSOCIATION CRESCENT,Bourgogne-Franche-Comté,CDI,Temps partiel,2024-12-11,https://candidat.pole-emploi.fr/offres/recherche/detail/185JLJF,,,1596.0,"Description du poste et des fonctions
Le poste comprend plusieurs fonctions :
-       Budgétaire et administrative
-       Logistique et technique
-       Partenariats

Détail des fonctions..."
"Technicien.ne Opérateur.rice Machiniste/Cintrier, F/H/NB _",Other/General Jobs,77 - CHESSY,Île-de-France,CDD,Temps plein,2024-12-11,https://candidat.pole-emploi.fr/offres/recherche/detail/185JKHC,,,35.0,"Dans le cadre du Programme Préparation Opérationnelle à l'Emploi Individuelle, vous intégrerez une formation. Cette dernière est uniquement accessible aux demandeurs d'emploi, qu'ils soient en..."
Régisseur général / Régisseuse générale (H/F),Other/General Jobs,PROMO DEGEL,Bourgogne-Franche-Comté,CDI,Temps plein,2024-12-11,https://candidat.pole-emploi.fr/offres/recherche/detail/185JKCH,,,35.0,"Sous l'autorité de la directrice, le-la régisseur-se général-e est responsable de la mise en œuvre technique du projet artistique et des activités du Moulin.
A ce titre il-elle assure l'organisation..."
Hôte / Hôtesse animation en mascotte pour parade de noel (H/F),Other/General Jobs,TRINITY,Nouvelle-Aquitaine,CDD,Temps partiel,2024-12-11,https://candidat.pole-emploi.fr/offres/recherche/detail/185JHWG,,,14.38,"Nous avons besoin de deux personnes pour faire des mascottes pour la parade de noel dans un centre commercial 
Samedi 14 décembre et dimanche 15 décembre 2024
10h30 à 17h30 avec une heure de..."
Régisseur général technique (H/F),Other/General Jobs,AUDITORIUM ORCHESTRE NATIONAL LYON  ONL,Auvergne-Rhône-Alpes,CDD,Temps plein,2024-12-11,https://candidat.pole-emploi.fr/offres/recherche/detail/185HWXR,,,35.0,"Management et organisation

encadrer le régisseur technique principal ainsi que le régisseur des activités satellites
piloter les accueils techniques des évènements liés à la programmation et..."
Hôte / Hôtesse animation en mascotte pour parade de noel (H/F),Other/General Jobs,TRINITY,Centre-Val de Loire,CDD,Temps partiel,2024-12-11,https://candidat.pole-emploi.fr/offres/recherche/detail/185HRVQ,,,14.38,"Nous avons besoin de deux personnes pour faire des mascottes pour la parade de noel dans un centre commercial à Saint jean de la Ruelle 
Samedi 21 décembre 2024
10h30 à 17h30 avec une heure de..."
Hôte / Hôtesse animation pour parade de noel (H/F),Other/General Jobs,TRINITY,Centre-Val de Loire,CDD,Temps partiel,2024-12-11,https://candidat.pole-emploi.fr/offres/recherche/detail/185HRTC,,,14.38,"Nous avons besoin de deux personnes pour une déambulation en triporteur  pour une parade de Noel dans un centre commercial - habillage lutine de Noel 

Samedi14 décembre 2024 de 10h30 à  12h30 et de..."
Hôte / Hôtesse animation en mascotte pour parade de noel (H/F),Other/General Jobs,TRINITY,Nouvelle-Aquitaine,CDD,Temps partiel,2024-12-11,https://candidat.pole-emploi.fr/offres/recherche/detail/185HRPS,,,14.38,"Nous avons besoin de deux personnes pour faire des mascottes pour la parade de noel dans un centre commercial à Ares Cap Ferret
Samedi 14 décembre et dimanche 15 décembre 2024
10h30 à 17h30 avec une..."
Enseignant (e) en Animation 3D (H/F),Other/General Jobs,31 - AUZEVILLE TOLOSANE,Occitanie,CDD,Temps partiel,2024-12-10,https://candidat.pole-emploi.fr/offres/recherche/detail/185HDRS,,,43.0,"L'ESMA Toulouse recrute  un(e) enseignant(e) en Animation 3D auprès des étudiants en formation Cinéma d'Animation 3D et Effets Spéciaux.
Poste à pourvoir en remplacement / CDD.

Missions :
- Cours..."
Chargé-e de programmation jeune public (H/F),Other/General Jobs,Cdc Ile de Ré,Nouvelle-Aquitaine,CDD,Temps plein,2024-12-10,https://candidat.pole-emploi.fr/offres/recherche/detail/185GZKT,,,,"La Maline, équipement culturel intercommunal inauguré en mars 2022, est composée d'une salle de cinéma de 107 places et d'une salle de spectacle et de cinéma de 294 places. L'équipe compte 13 agents...."
Régisseur Général de la Direction Culture et Animation (H/F),Other/General Jobs,MAIRIE,Pays de la Loire,CDI,Temps plein,2024-12-10,https://candidat.pole-emploi.fr/offres/recherche/detail/185GPWL,,,35.0,"Type d'emploi : Emploi permanent - vacance d'emploi
Motif de vacance du poste : Poste vacant suite à une disponibilité
Grade(s) recherché(s) : 
- Technicien
- Adjoint technique
- Adjoint technique..."
Régisseur.se général.e adjoint.e (H/F),Other/General Jobs,ORCHESTRE PHILHARMONIQUE DE STRASBOURG,Grand Est,CDD,Temps plein,2024-12-10,https://candidat.pole-emploi.fr/offres/recherche/detail/185GNZP,,,2331.16,"Sous l'autorité de la régisseuse générale, le-la régisseur.euse général.e adjoint.e contribue à la mise en œuvre des moyens humains, logistiques et techniques nécessaires à la réalisation des..."
Monteur Video & Gestionnaire Reseaux Sociaux (H/F),Other/General Jobs,KAMDO PRODUCTIONS,Centre-Val de Loire,CDI,Temps plein,2024-12-10,https://candidat.pole-emploi.fr/offres/recherche/detail/185GLVT,,,2000.0,"Description du poste :
Nous recherchons une personne motivee et polyvalente pour integrer notre equipe en tant que monteur video et gestionnaire de reseaux sociaux. Vous aurez pour mission de..."
Régisseur polyvalent spécialisé lumières (H/F),Other/General Jobs,MAIRIE,Île-de-France,CDD,Temps plein,2024-12-09,https://candidat.pole-emploi.fr/offres/recherche/detail/185FYKL,,,35.0,"L'espace Culturel « Le Trèfle » en cours de construction ouvrira ses portes en fin d'année 2024. Il s'agit d'un équipement de 5500 m² qui regroupera une médiathèque, une salle polyvalente de 600..."
Chargé / chargée de production et d'administration (H/F),Other/General Jobs,ACADEMIE BACH,Normandie,CDI,Temps plein,2024-12-09,https://candidat.pole-emploi.fr/offres/recherche/detail/185FWRV,,,35.0,"Pour cette prise de poste attendue à compter de janvier 2025, nous recherchons un profil avec les savoirs précisés ci-dessous :
- Formation, qualification, expérience : formation supérieure de 3 ans..."
Directeur / Directrice de production (H/F),Other/General Jobs,ORCHESTRE PHILHARMONIQUE DE STRASBOURG,Grand Est,CDD,Temps plein,2024-12-09,https://candidat.pole-emploi.fr/offres/recherche/detail/185FSVJ,,,3016.0,"Sous l'autorité de la directrice générale et en relation avec le directeur musical et artistique, membre de l'équipe de direction, le-la directeur-trice de production a pour mission de mettre en..."
Chargé.e de production de tournées (H/F),Other/General Jobs,TRANSE EXPRESS CIRCUS,Auvergne-Rhône-Alpes,CDD,Temps partiel,2024-12-09,https://candidat.pole-emploi.fr/offres/recherche/detail/185FRPZ,,,16.0,"Au sein de l'équipe de diffusion et production de la compagnie, la personne recrutée sera responsable de la régie de tournée et participera à la stratégie de diffusion des spectacles du répertoire de..."
Cavalier / Cavalière d'entraînement (H/F),Other/General Jobs,SOCIETE D'ENTRAINEMENT FRANCIS-HENRI GRA,Hauts-de-France,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCFC,,,2116.0,"L'écurie recrute des cavaliers d'entrainement H/F sérieux(euses) et motivé(e)s. 
Une expérience dans les chevaux de course est fortement recommandée, mais un parcours en équitation classique pourra..."
Joueur professionnel / Joueuse professionnelle de football (H/F),Other/General Jobs,RODEO FOOTBALL CLUB,Occitanie,CDD,Temps plein,2024-12-11,https://candidat.pole-emploi.fr/offres/recherche/detail/185JGPN,,,35.0,"Le club de Football Rodéo est en recherche de 2 joueurs professionnels de football à 11 en niveau national.

Nous recherchons un latéral droit et un attaquant.
Vous avez une expérience en tant..."
Agent de production F/H,Other/General Jobs,SYNERGIE,Provence-Alpes-Côte d'Azur,Intérim,Temps plein,2024-12-10,https://candidat.pole-emploi.fr/offres/recherche/detail/185HKPF,,,21622.0,"Notre client recherche un Jockey H/F.

x LIEU DE TRAVAIL : Mougins (06)
x HORAIRES DE TRAVAIL : Du lundi au vendredi - 7h10-10h//10h20-12h00/12h30-15h00
x SALAIRE : 11,88 EUR H/B + TICKET..."
Cavalier/cavalière  d'Entraînement Galop (H/F),Other/General Jobs,SOCIETE D'ENTRAINEMENT HENRI ALEX PANTAL,Pays de la Loire,CDI,Temps plein,2024-12-03,https://candidat.pole-emploi.fr/offres/recherche/detail/184YFKD,,,1900.0,"Nous sommes ravis de vous présenter cette offre d'emploi pour le poste de *Cavalier d'Entraînement Galop*. Rejoignez notre centre privé dédié aux chevaux de Pur-Sang Galop, où un environnement..."
Joueur professionnel de basket-ball (H/F),Other/General Jobs,78 - TRAPPES,Île-de-France,CDD,Temps plein,2024-11-28,https://candidat.pole-emploi.fr/offres/recherche/detail/184TRKK,,,25000.0,"Nous recherchons pour notre équipe masculine évoluant en national 3 un joueur évoluant au poste 5.

Le joueur devra avoir eu une formation dans le championnat universitaire nord américain .

Si..."
Cavalier / cavaliere d'entraînement H / F (H/F),Other/General Jobs,SOC D'ENTRAINEMENT FRANCOIS ROHAUT,Nouvelle-Aquitaine,CDI,Temps plein,2024-06-24,https://candidat.pole-emploi.fr/offres/recherche/detail/184NYKJ,,,35.0,"Poste et missions :
Nous recherchons cavalier(e) d'entraînement galop bon niveau d'équitation et motivé(e) pour intégrer une équipe de 25 salariés qui monte 80 chevaux de qualité.
Possibilité de..."
Cavalier / Cavalière d'entraînement (H/F),Other/General Jobs,ENDALTSEV IGOR,Hauts-de-France,CDI,Temps plein,2024-06-14,https://candidat.pole-emploi.fr/offres/recherche/detail/184NQFB,,,1812.0,"Dresser et entraîner quotidiennement les chevaux sous la responsabilité d'un entraîneur.
Assurer l'entretien des litières, les soins et le pansage des chevaux de course dont il a la..."
Dresseur(se) de chevaux (H/F),Other/General Jobs,GROUPEMENT D'EMPLOYEURS DEPARTEMENTAL DE,Nouvelle-Aquitaine,CDD,Temps plein,2024-05-25,https://candidat.pole-emploi.fr/offres/recherche/detail/184MQRT,,,35.0,"Nous recherchons une personne pour un remplacement maternité de 3 mois avec les compétences indiqué ci-dessous : 

- Cavalier(e) ayant concouru en compétition niveau Pro 1/Grand Prix dressage..."
Cavalier / Cavalière d'entraînement (H/F),Other/General Jobs,60 - GOUVIEUX,Hauts-de-France,CDI,Temps plein,2024-05-05,https://candidat.pole-emploi.fr/offres/recherche/detail/184LHBV,,,39.0,"Ecurie de galop située à Chantilly (60) cherche cavalier(e) d'entrainement: rigueur, expérience, bonne connaissance de l'animal, esprit d'équipe, fiabilité."
Cavalier / Cavalière d'entraînement (H/F),Other/General Jobs,BUDKA ADELAIDE,Hauts-de-France,CDI,Temps plein,2024-11-20,https://candidat.pole-emploi.fr/offres/recherche/detail/184LHBH,,,350.0,"Ecurie des chevaux au galop cherche un/une cavalier / cavalière d'entraînement. Nous apprécions le sérieux, la rigueur, le respect des chevaux, l'esprit d''équipe."
Cavalier / Cavalière d'entraînement,Other/General Jobs,LA FERME D'APREMONT SA,Hauts-de-France,CDD,Temps plein,2024-04-25,https://candidat.pole-emploi.fr/offres/recherche/detail/184JLCB,,,1801.83,Dressage de chevaux de polo  - Entrainement de chevaux de polo - soin des chevaux de polo - Préparation des chevaux de polo pour les matchs - Entretien des box - Savoir pratiquer la tonte des chevaux...
Cavalier / Cavalière d'entraînement,Other/General Jobs,LA FERME D'APREMONT SA,Hauts-de-France,CDD,Temps plein,2024-04-25,https://candidat.pole-emploi.fr/offres/recherche/detail/184JKZR,,,1801.83,Dressage de chevaux de polo  - Entrainement de chevaux de polo - soin des chevaux de polo - Préparation des chevaux de polo pour les matchs - Entretien des box - Savoir pratiquer la tonte des chevaux...
Cavalier / Cavalière d'entraînement     (H/F),Other/General Jobs,HARAS DE LA PLACIERE,Pays de la Loire,CDD,Temps plein,2024-04-25,https://candidat.pole-emploi.fr/offres/recherche/detail/184HQXL,,,11.88,"Vos missions : 
Entraînement de jeunes chevaux de courses (galopeurs)
- Monter 5 chevaux à la piste, jamais seul(e)
- Soigner les chevaux et les nourrir
- Entretenir les box

Expérience souhaitée..."
Coach sportif BOXE     (H/F),Other/General Jobs,SAS L.R.B.G.,Auvergne-Rhône-Alpes,CDI,Temps partiel,2024-04-15,https://candidat.pole-emploi.fr/offres/recherche/detail/184HHTF,,,20.0,"Spécialité Boxe requise
Au sein d'une nouvelle salle de Boxe et de Remise en forme à Craponne (Ouest Lyonnais), vous vous verrez confier l'animation de:

- Cours collectifs: 
- Boxe anglaise,..."
Cavalier / Cavalière d'entraînement (H/F),Other/General Jobs,SOCIETE D'ENTRAINEMENT JEROME DELAUNAY S,Pays de la Loire,CDI,Temps plein,2024-11-18,https://candidat.pole-emploi.fr/offres/recherche/detail/184HHHM,,,36.0,"Écurie chevaux d'obstacles 
Recherche cavalier d'entraînement pour monter des lots le matin du lundi au samedi."
Ecurie de galop cherche cavalier/cavalière (H/F),Other/General Jobs,SOC D ENTRAINEMENT MATHIEU BOUTIN,Hauts-de-France,CDI,Temps plein,2024-04-15,https://candidat.pole-emploi.fr/offres/recherche/detail/184GTQL,,,350.0,"Ecurie à Lamorlay cherche un cavalier/ere d'entraînement  expérimenté/e, autonome, sérieux/se et responsable, bon esprit d'équipe. Salaire suivant expérience et évolutif + primes + % sur gains."
Cavalier / Cavalière d'Entraînement (H/F),Other/General Jobs,SOCIETE D ENTRAINEMENT CARLOS LERNER,Île-de-France,CDI,Temps plein,2024-03-06,https://candidat.pole-emploi.fr/offres/recherche/detail/184CMFQ,,,39.0,"Nous sommes à la Recherche de notre futur Cavalier d'entraînement  qualifié et expérimenté (H/F).

Vos principales missions :
- Réaliser les exercices de préparation physique selon le programme..."
Dresseur de chevaux de polo (H/F),Other/General Jobs,SCEA LA MAGDELEINE,Île-de-France,CDD,Temps plein,2024-02-15,https://candidat.pole-emploi.fr/offres/recherche/detail/183SHNV,,,2100.0,"Nous recherchons 4 cavaliers dresseurs de chevaux polo (H/F) ayant 5 ans d'expérience minimum pour nous accompagner durant 10 mois, du 15 décembre 2024 au 15 octobre 2025.
Activités principales:
-..."
Cavalier professionnel /Cavalière professionnelle(H/F)2024,Other/General Jobs,SCA HARAS DE GASSIN,Provence-Alpes-Côte d'Azur,Saisonnier,Temps plein,2024-02-15,https://candidat.pole-emploi.fr/offres/recherche/detail/183JDHR,,,2500.0,"Le haras de Gassin recherche pour sa saison 2025 un/une polo manager cavalier professionnel expérimenté H/F pour la période de avril à septembre 2025.
Vous organisez les compétitions de polo et les..."
Cavalier /Cavalière professionnel(le) - Polo ManagerH/F 2024,Other/General Jobs,SCA HARAS DE GASSIN,Provence-Alpes-Côte d'Azur,Saisonnier,Temps plein,2024-11-12,https://candidat.pole-emploi.fr/offres/recherche/detail/183JDHQ,,,2500.0,"Le haras de Gassin recherche pour sa saison 2025 un/une polo manager cavalier/cavalière professionnel (le) expérimenté(e) H/F pour la période de avril à septembre 2025.
Vous organisez les..."
MAGASINIER VENDEUR (H/F),Logistics & Warehouse Jobs,SFIC,Auvergne-Rhône-Alpes,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCQJ,,,2000.0,"SFIC recrute un/une MAGASINIER VENDEUR

Vous êtes un expert de l'organisation et votre bonne humeur est légendaire ? Alors, ces missions sont faites pour vous :

 Vous assurez la préparation et..."
Magasinier (F/H),Logistics & Warehouse Jobs,ADEQUAT 007,Provence-Alpes-Côte d'Azur,Intérim,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCMX,,,1833.0,"Notre agence Adéquat de Gap recrute des nouveaux profils en tant que Magasinier polyvalent pour une société de second oeuvre (H/F) :

Missions :

- rangement du dépôt

- réception des livraisons

-..."
Manutentionnaire H/F,Logistics & Warehouse Jobs,ADEQUAT 059,Occitanie,CDD,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCMV,,,1802.0,"Notre agence Adéquat de Boé recrute un manutentionnaire pour une mission d'une journée le 17/12/2024

Vos futures missions :

-Vider un camion

dynamique

14h-18h

Le Profil Adéquat :

- Sérieux..."
AGENT LOGISTIQUE H/F,Logistics & Warehouse Jobs,ADEQUAT 022,Auvergne-Rhône-Alpes,Intérim,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCMS,,,1802.0,"L'Agence ADEQUAT de Meyzieu recherche pour l'un de ses clients spécialisés dans les pièces détachée automobile un ou une Opérateur LOGISTIQUE H/F

Poste basé à SAINT-PRIEST (69800) a pourvoir..."
