title,company,location,description,employment_type,contract_type,date_posted,job_url
Genai Solution Architect H/F,SiaPartners,"1er Arrondissement, Paris","As a trusted customer advocate, the AI/GenAI Architect works closely with product and engineering teams to understand business requirements and provide advice on strategies for designing custom solutions that address complex challenges using cutting-edge technologies, with a strong focus on foundation models and large language models. You provide guidance on customer engagements and drive effective feedback gathering from customers, and you distill and translate that feedback into clear busines…",,,2024-11-20,https://www.adzuna.fr/land/ad/4945004844?se=ost2yTGn7xGSYgPb8KcsRg&utm_medium=api&utm_source=e74b959f&v=E06130BE567E10730B024EE8DD74653ED38D1417
AI Scientist - Internship - Master's students (Paris),Mistral AI,"Paris, Ile-de-France","About Mistral -At Mistral AI, we are a tight-knit, nimble team dedicated to bringing our cutting-edge AI technology to the world. Our mission is to make AI ubiquitous and open. -We are creative, low-ego, team-spirited, and have been passionate about AI for years. -We hire people that foster in competitive environments, because they find them more fun to work in. -We hire passionate women and men from all over the world. -Our teams are distributed between France, UK and USA Role Summary -You wil…",,full_time,2024-08-30,https://www.adzuna.fr/details/4844958070?utm_medium=api&utm_source=e74b959f
AI Director (open to part time),Singulier,"Paris, Ile-de-France","AI Director - Open to part-time Who We Are Singulier provides digital strategy and transformation support for private equity/investment funds and their portfolio companies. We collaborate with our clients to establish task forces that can perform strategic digital operations resulting in rapid and sustainable impact. Unlike other consulting firms, we don’t end our work at the recommendation; we work closely with our clients to implement the prototype or pilot and support transformation to ensur…",,,2024-11-06,https://www.adzuna.fr/land/ad/4927816046?se=ost2yTGn7xGSYgPb8KcsRg&utm_medium=api&utm_source=e74b959f&v=31A74172CD58070241F6F29BE86FCAB09CF6C553
Responsable Marketing/Communication - Achille AI - Stage,Achille AI,"11ème Arrondissement, Paris","En tant que Responsable Communication , vous êtes responsable de l’ensemble des activités de communication et vous : animez les réseaux sociaux. Mise en place de la stratégie social media et création du planning social media participez à la rédaction du Blog d’Achille AI (ligne éditoriale, rédaction de contenu) participez à la création de contenu visuel (infographies, retouches photos, affiches, flyers) rédigez / mettre à jour / diffuser notre communiqué de presse auprès des journalistes gérez …",,,2024-11-18,https://www.adzuna.fr/details/4942811125?utm_medium=api&utm_source=e74b959f
Responsable Marketing/Communication - Achille AI - Stage,Hs Mittweida,"Paris, Ile-de-France","Vous avez dit Achille AI ? Chez Achille AI , nous combinons deux passions : la passion du service client et celle pour l’Intelligence Artificielle. Et nous mettons la seconde au service de la première. La mission d’Achille AI est claire : c’est d’imaginer un monde où chaque interaction client se transforme en une expérience extraordinaire. L’ambition d’Achille AI est limpide : disrupter le monde du service client. Soutenue par des fondateurs expérimentés qui ont déjà lancé et vendu plusieurs st…",,,2024-11-13,https://www.adzuna.fr/land/ad/4937350812?se=ost2yTGn7xGSYgPb8KcsRg&utm_medium=api&utm_source=e74b959f&v=7089A5350BF64ED44731D38A47BDA10A5731B81B
Consultant AI Apps - F/H/N,AI Square Corp,"Paris, Ile-de-France","Au sein de l’Atelier Software Engineering, on retrouve des communautés de pratique organisées par tribus. L’idée, c’est de se retrouver et de partager des expertises communes, de développer ses compétences en équipes à taille humaine. Vous aurez donc pour missions de faire du conseil, du delivery et de la R&D Être Consultant AI Apps chez OCTO, c’est : Faire du conseil autant que du delivery : Les bots c’est du passé, participez au développement d’applications métiers complètement dopées à l’IA …",,,2024-11-11,https://www.adzuna.fr/land/ad/4934711765?se=ost2yTGn7xGSYgPb8KcsRg&utm_medium=api&utm_source=e74b959f&v=C8C01D844EB719AEEF0E65102D479C7F9B48C82D
Senior Software Engineer Backend/AI - Paris,Aircall,"Paris, Ile-de-France","Aircall is a place where voices are valued. Backed by over $220 million of investment since 2015, we create technology that fuels accessible, transparent and collaborative communication to empower our base of 18,000 customers (and growing) to make authentic, human connections. Conversation is a cornerstone of our culture. Wherever our people find themselves in the Aircall world – Paris, New York, San Francisco, Sydney, Madrid, London, Berlin, or at home – everyone has a voice that is valued. Wh…",,,2024-10-16,https://www.adzuna.fr/land/ad/4903950889?se=ost2yTGn7xGSYgPb8KcsRg&utm_medium=api&utm_source=e74b959f&v=DF22C0502B23DC1F745E278F50A547E79B43AA97
Data & AI Governance Officer (Jeune Docteur),Jus Mundi,"8ème Arrondissement, Paris","⭐Who We are ⭐ Jus Mundi is a legal tech offering easy access to international legal resources by combining international legal expertise & artificial intelligence with a mission to Power Global Justice. Jus Mundi helps lawyers do legal research & find the best legal professionals for international law & arbitration. We believe that if all legal professionals have access to relevant legal resources, we can achieve a peaceful world by protecting the rights of people & strengthen the rule of law. …",,full_time,2024-09-12,https://www.adzuna.fr/details/4861360506?utm_medium=api&utm_source=e74b959f
Staff Software Engineer - Bits AI (EMEA),Datadog,"Paris, Ile-de-France","Datadog is building AI-assisted agents to help our users solve operational and security related problems in an automated way. This ambitious project consumes data about our customers’ systems, discovers potential problems, proposes solutions, and offers those solutions to users with manual and automated steps. The goal for the team is to provide pathways to resolve problems identified across Datadog products. We’re looking for a security-minded Staff Software Engineer with ML/AI or security eng…",,,2024-11-11,https://www.adzuna.fr/land/ad/4934703288?se=ost2yTGn7xGSYgPb8KcsRg&utm_medium=api&utm_source=e74b959f&v=A15660F96ED06C703A82C195470A5587A87B7D3D
Senior Engineer - AI and image processing,Sinay,"Calvados, Normandie","We are looking to onboard a Senior AI Engineer within our Tech & Data team. In close collaboration with our current team of AI Engineers, Data Scientists and Developers, you will : Design and implement Machine Learning and Deep Learning models for data analysis and prediction of key indicators; Create image processing / computer vision solutions using both traditional, conventional and AI-based approaches; Contribute to the implementation of methods and tools for the management and visualizatio…",,full_time,2024-08-27,https://www.adzuna.fr/details/4841082751?utm_medium=api&utm_source=e74b959f
AI Research Scientist - (London or Paris),Meta,"Paris, Ile-de-France","Summary: Meta is seeking Research Scientists, at all experience levels, to join our Fundamental AI Research (FAIR) team, an organization focused on making research breakthroughs in AI. Individuals in this role are expected to be world-leading experts in research areas such as ML theory, responsible AI, reinforcement learning, computer vision, audio, and/or NLP. To learn more about our research, visit https://ai.meta.com/. Ideal candidates for these positions will have a track record in producin…",,,2024-03-24,https://www.adzuna.fr/details/4622003611?utm_medium=api&utm_source=e74b959f
Sourdeval - J'ai besoin de quelqu'un à domicile,nounou-top,"Sourdeval, Avranches","garde périscolaire, sortie d’école / J'ai besoin de quelqu'un à domicile / J'ai besoin de garde à domicile Soit matin de 7h30 à 11h Soit le soir de 17h30 à 21h Ou parfois les deux horraire dans la même journée La grande sera à en mener à l'école La petite reste à domicile",,,2024-10-24,https://www.adzuna.fr/details/4912529141?utm_medium=api&utm_source=e74b959f
Consultant.e Gen Ai engineer Senior,Kanbios,"5ème Arrondissement, Paris"," Nous recherchons un.e Gen AI Engineer Senior pour rejoindre notre pôle Data   Vous serez responsable de la conception, du développement et de l’implémentation de solutions d’intelligence artificielle de nouvelle génération, en mettant l’accent sur les modèles de langage à grande échelle (LLM). Vous collaborerez avec différentes équipes (interne et externe) pour créer des solutions AI qui répondent aux besoins spécifiques de l’entreprise et de nos clients. Vos missions si vous nous rejoignez : …",,full_time,2024-07-30,https://www.adzuna.fr/details/4801566847?utm_medium=api&utm_source=e74b959f
Senior MLOps AI Engineer (H/F),Atos SE,France,"Senior MLOps AI Engineer H/F/X - Les Clayes Date de publication: 14 oct. 2024 Réf. Non: 509211 Les Clayes-sous-Bois, FR, 78340 Bienvenue chez Eviden, acteur clé du numérique de prochaine génération et leader mondial du cloud, du calcul avancé et de la sécurité  Eviden opère dans tous les secteurs d’activité, et fait rayonner son expertise sur l’ensemble du continuum numérique. Nous rejoindre, c’est à la fois une opportunité exaltante de contribuer au futur de la tech et d’agir pour le bien comm…",,,2024-11-11,https://www.adzuna.fr/land/ad/4934702304?se=xjkRyjGn7xGTu9I66KEk9w&utm_medium=api&utm_source=e74b959f&v=4D118D24C77E88DFBE6F85306B929A9DD923D2D0
"Research Scientist Intern, Responsible AI (PhD)",Meta,"Paris, Ile-de-France","Summary: Meta is seeking Research Scientist Interns passionate about understanding and improving state-of-the-art AI systems, making key contributions to research on fairness, inclusion, and the reliability of modern machine learning approaches. We operate across modalities, and are deeply committed to understanding the impacts of AI in real-world social contexts. We welcome applications from those with experience in diverse subject areas including but not limited to responsible AI, computer vi…",,,2024-10-18,https://www.adzuna.fr/details/4906897395?utm_medium=api&utm_source=e74b959f
Postdoctoral Researcher (PhD) - Human Inspired AI,Meta,"Paris, Ile-de-France","Summary: Meta is seeking Research Scientists to join its Fundamental AI Research (FAIR) organization, focused on making significant advances in Human inspired AI. This covers the development of benchmarks and tasks that directly compare humans and machines on high level tasks (reasoning, learning, world modeling), and the design of algorithms that learn like humans do (from sparse, unlabelled and noisy data). We publish groundbreaking papers and release frameworks/libraries that are widely used…",,,2024-04-11,https://www.adzuna.fr/details/4644542064?utm_medium=api&utm_source=e74b959f
Cholet - J’ai besoin une nounou sérieuse,nounou-top,"Cholet 1er Canton, Cholet","garde périscolaire, sortie d’école / J’ai besoin une nounou sérieuse / J’ai besoin d’une Nounou pour déposer mes enfants les matin et Pour aller les chercher après l’école et les garder à la maison et les mercredis pour la journée et pour les activités Lundi 8h a 8h30 et 16h30 a 17h Mardi 8h a 8h30 et 16h30 a 17h Mercredi 8h a 17h Jeudi 8h a 8h30 et 16h30 a 17h Vendredi 8h a 8h30 et 16h30 a 17h",,,2024-11-07,https://www.adzuna.fr/details/4930051458?utm_medium=api&utm_source=e74b959f
"Staff Machine Learning Engineer, Gen AI",Mozilla,France,"Why Mozilla? Mozilla Corporation is the non-profit-backed technology company that has shaped the internet for the better over the last 25 years. We make pioneering brands like Firefox, the privacy-minded web browser, and Pocket, a service for keeping up with the best content online. Now, with more than 225 million people around the world using our products each month, we’re shaping the next 25 years of technology and helping to reclaim an internet built for people, not companies. Our work focus…",,,2024-11-11,https://www.adzuna.fr/land/ad/4934710616?se=xjkRyjGn7xGTu9I66KEk9w&utm_medium=api&utm_source=e74b959f&v=6C42F8AA0317ADD3C6C0D068619FF2766E9D6D10
Practice Leader Data & Ai (F/H),Argain Consulting Innovation,"Issy-les-Moulineaux, Boulogne-Billancourt","Nous recherchons un Practice Leader Data et Intelligence Artificielle pour piloter et développer notre offre sur ce domaine stratégique. Vous rejoindrez un cabinet de conseil avec une dimension nationale et internationale. Vous serez responsable de la définition, du développement et du déploiement de notre offre Data et AI, à la fois sur le marché national et à l’international, en étroite collaboration avec les équipes de direction. En tant que Practice Leader, vous jouerez un rôle central dans…",,full_time,2024-10-05,https://www.adzuna.fr/details/4890056692?utm_medium=api&utm_source=e74b959f
"Fundamental AI Research Scientist, FAIR (PhD)",Meta,"Paris, Ile-de-France","Summary: Meta is seeking a Research Scientist to join the Fundamental AI Research (FAIR) team, a research organization focused on advancing the state-of-the-art in AI. Individuals in this role are expected to be recognized experts in identified research areas such as artificial intelligence, machine learning, computational statistics, and applied mathematics, particularly including topics such as deep learning, natural language processing, speech and vision, multimodality, multilinguality, repr…",,,2024-07-09,https://www.adzuna.fr/details/4772176313?utm_medium=api&utm_source=e74b959f
AI&Business Analyst / Consultant (Remote Internship),Scaleup,France,"ABOUT ROLE As an AI & Business Analyst / Consultant Intern you work daily on data analytics / strategy consulting tasks and projects related to mining and researching data, later on data optimization, cleaning, and finally on the interpretation and data visualization for clients and internal company needs. Your mission: AI first approach - we use AI in all possible cases that is available Conduct insightful, ad hoc analyses and informative, actionable global markets research and reporting that …",,,2024-11-10,https://www.adzuna.fr/details/4933533997?utm_medium=api&utm_source=e74b959f
Arras - J'ai besoin d'une nounou,nounou-top,"Pas-de-Calais, Hauts-De-France","nounou à domicile, assistante maternelle / J'ai besoin d'une nounou / Bonjour Je recherche une nounou",,,2024-10-29,https://www.adzuna.fr/details/4917656171?utm_medium=api&utm_source=e74b959f
Senior Software Engineer Backend/AI - Paris,Aircall,"Paris, Ile-de-France","Aircall is a place where voices are valued. Backed by over $220 million of investment since 2015, we create technology that fuels accessible, transparent and collaborative communication to empower our base of 20,000 customers (and growing) to make authentic, human connections. Conversation is a cornerstone of our culture. Wherever our people find themselves in the Aircall world – Paris, New York, San Francisco, Sydney, Madrid, London, Berlin, or at home – everyone has a voice that is valued. Wh…",,full_time,2024-09-18,https://www.adzuna.fr/details/4868014354?utm_medium=api&utm_source=e74b959f
Égly - J’ai besoin d’une nounou,nounou-top,"Arpajon, Palaiseau","nounou à domicile, assistante maternelle / J’ai besoin d’une nounou / Bonjour, je suis à la recherche d’une nounou ou assistante maternelle pour mon fils. Je souhaiterais reprendre le travail",,,2024-10-03,https://www.adzuna.fr/details/4887365001?utm_medium=api&utm_source=e74b959f
HPC/AI Performance Engineer - Intel Technologies,Lenovo,"Bar-le-Duc, Meuse","HPC/AI Performance Engineer - Intel Technologies General Information Req  WD00069180 Career area: Services Country/Region: United Kingdom State: Hampshire City: Farnborough Date: Tuesday, August 20, 2024 Working time: Full-time Additional Locations: - France - Île-de-France - Paris - Spain - Madrid - Madrid - Romania - Bucuresti - Bucharest - United Kingdom - Hampshire - Farnborough - Poland - Masovian - Warsaw - Spain - Madrid - Madrid Why Work at Lenovo We are Lenovo. We do what we say. We ow…",,,2024-08-22,https://www.adzuna.fr/details/4836166955?utm_medium=api&utm_source=e74b959f
Brest - J'ai besoin d'une nounou,nounou-top,"Brest-L'Hermitage-Gouesnou, Brest","nounou à domicile, assistante maternelle / J'ai besoin d'une nounou / Nous avons besoin d'une nounou du Lundi au Vendredi. De 7h15 à 17h45. Une semaine sur 2, ça serait 13h l'arrivée de l'enfant.",,,2024-11-19,https://www.adzuna.fr/details/4944436614?utm_medium=api&utm_source=e74b959f
AI Product Manager & Business Developer - CDI,Galadrim,"8ème Arrondissement, Paris","En tant que AI Product Manager & Business Developer , tu travailleras avec des collaborateurs brillants, sur des sujets complexes et avec une grande autonomie. Cet environnement exigeant te permettra de progresser rapidement sur de nombreux domaines de l’IA et de la tech. Tes missions seront les suivantes : AI Product Manager : Tu seras responsable de la réussite de plusieurs projets, pour des clients variés tels que des grands groupes (exemples actuels : Showroomprive, Rexel ou OGF), des PME o…",,full_time,2024-07-30,https://www.adzuna.fr/details/4801667117?utm_medium=api&utm_source=e74b959f
Vescovato - Garde de mon fils de 6 ai,nounou-top,"Vescovato, Bastia","babysitter, gardes d’enfant ponctuelle / Garde de mon fils de 6 ai / Je travaille lundi mardi jeudi et vendredi de 7 h de travail Mon fils est un garçon trop calme et timide Il a 6 ans",,,2024-11-18,https://www.adzuna.fr/details/4942928556?utm_medium=api&utm_source=e74b959f
STAGE - Generative AI (H/F) - 2025,Chanel,France,"The digitalization of our business model has strongly accelerated. For all divisions, digital platforms have become important to keep-up a steady contact between clients and our brand. Particularly, for Fragrance & Beauty, ebusiness has become the ultimate growth driver. All divisions developed omni-channel client journeys which connect physical and digital client touchpoints for a great client experience. Part of the Europe Regional Digital teams and attached to the data department, you will a…",,full_time,2024-11-11,https://www.adzuna.fr/details/4934538496?utm_medium=api&utm_source=e74b959f
Cloud Solution Architect - Artificial Intelligence (AI),Microsoft Corporation,"Paris, Ile-de-France","With over 18,000 employees worldwide, the Microsoft Customer Experience & Success (CE&S) organization is responsible for the strategy, design, and implementation of Microsoft's end-to-end customer experience. Come join CE&S and help us build a future where customers come to us not only because we provide industry-leading products and services, but also because we provide a differentiated and connected customer experience. We are looking for a Cloud Solution Architect (CSA), specializing in Azur…",,,2024-07-27,https://www.adzuna.fr/details/4797859296?utm_medium=api&utm_source=e74b959f
Les Andelys - Je n'ai plus de nounou,nounou-top,"Gaillon-Campagne, Les Andelys","assistante maternelle / Je n'ai plus de nounou / Bonjour , je me retrouve sans assistante familiale car elle a démissionné suit a des souci de santé après 5ans de collaboration avec ma nounou je suis dans l'obligation professionnel ainsi que personnel de trouver une nounou en urgence Cordialement",,,2024-11-15,https://www.adzuna.fr/details/4940379248?utm_medium=api&utm_source=e74b959f
La Souterraine - J'ai besoin d'une nounou,nounou-top,"La Souterraine, Guéret","garde périscolaire, sortie d’école / J'ai besoin d'une nounou / Samedi de semaines impaires. 08h20 à 18h40.  Semaines paires. Mardi Jeudi Vendredi 16h30 à 19h40. Récupération à l'école à 16h30. École Tristan L'Hermite. Mercredi 08h20 à 19h40. Basket à la parondelle de 16h à 17h30.",,,2024-11-04,https://www.adzuna.fr/details/4925988754?utm_medium=api&utm_source=e74b959f
Rivery - J’ai besoins d’une nourrisse,nounou-top,"Amiens 3e (Nord-Est), Amiens","nounou à domicile, assistante maternelle / J’ai besoins d’une nourrisse / Je reprend le travaille au mois de décembre, je recherche une nounou qui serais disponible pour garder ma petite fille du lundi au jeudi, de 8h45 à 16h, et qui pourra en plus garder mon garçon le mercredi sur les mêmes horaires",,,2024-06-06,https://www.adzuna.fr/details/4724281668?utm_medium=api&utm_source=e74b959f
Consultant AI Apps - F/H/N,OCTO TECHNOLOGY,"Paris, Ile-de-France","Vous faites partie de celles et ceux qui pensent que même avec plusieurs années d’expérience, on continue à apprendre ? Alors nous sommes sur la même longueur d'onde  Et si on en parlait ? Au sein de l’Atelier Software Engineering, on retrouve des communautés de pratique organisées par tribus. L’idée, c’est de se retrouver et de partager des expertises communes, de développer ses compétences en équipes à taille humaine. Vous aurez donc pour missions de faire du conseil, du delivery et de la R&D…",,,2024-11-11,https://www.adzuna.fr/land/ad/4934711420?se=PsbAyjGn7xGAhzdUnRtGHQ&utm_medium=api&utm_source=e74b959f&v=6F93028C10C260EA51790F719E763DF2D42813AE
CEO’s Legal & AI Communications Intern,Jus Mundi,"8ème Arrondissement, Paris"," Position Overview  The Role: CEO’s Legal & AI Communications Intern (English speaking required) We are seeking a highly motivated and detail-oriented Legal Intern to support our CEO. This internship is ideal for a candidate with a strong legal/international arbitration background who is also passionate about effective communication. You will play a critical role in shaping the CEO’s public voice, creating speeches, developing social media content, and designing impactful presentations for a wi…",,,2024-09-25,https://www.adzuna.fr/details/4875743180?utm_medium=api&utm_source=e74b959f
Stage Ingénieur Data / AI (F/H),Schneider Electric,"Grenoble, Isère","Le stage se déroulera sur le site IntenCity de Schneider Electric à Grenoble. Le site est reconnu comme l'immeuble de bureaux le plus économe en énergie au monde et est très accessible par par les transports en commun depuis Grenoble et les villes voisines. Vous rejoindrez l'équipe Artificial Intelligence Hub de Schneider Electric, qui a pour objectif de développer et de déployer des outils et des solutions d'intelligence artificielle pour répondre aux besoins de Schneider Electric et de ses cl…",permanent,full_time,2024-11-14,https://www.adzuna.fr/details/4939396897?utm_medium=api&utm_source=e74b959f
Stage Ingénieur Data / AI (F/H),Schneider Electric,"Isère, Auvergne-Rhône-Alpes","Le stage se déroulera sur le site IntenCity de Schneider Electric à Grenoble. Le site est reconnu comme l'immeuble de bureaux le plus économe en énergie au monde et est très accessible parpar les transports en commun depuis Grenoble et les villes voisines.Vous rejoindrez l'équipe Artificial Intelligence Hub de Schneider Electric, qui a pour objectif de développer et de déployer des outils et des solutions d'intelligence artificielle pour répondre aux besoins de Schneider Electric et de ses clie…",,,2024-11-19,https://www.adzuna.fr/details/4944253683?utm_medium=api&utm_source=e74b959f
"Staff Machine Learning Engineer, Gen AI",Mozilla,France,"Why Mozilla? Mozilla Corporation is the non-profit-backed technology company that has shaped the internet for the better over the last 25 years. We make pioneering brands like Firefox, the privacy-minded web browser, and Pocket, a service for keeping up with the best content online. Now, with more than 225 million people around the world using our products each month, we’re shaping the next 25 years of technology and helping to reclaim an internet built for people, not companies. Our work focus…",,full_time,2024-09-09,https://www.adzuna.fr/details/4857673115?utm_medium=api&utm_source=e74b959f
Data & AI Engineer H/F - CDI,Smile Group,"Asnières-sur-Seine, Nanterre","Data & AI Engineer H/F - CDI La valeur d'une entreprise se trouve dans ses collaborateurs… Et nous avons besoin de toi parmi nos talents parisiens  Qui sommes-nous ? Smile est le leader du digital et de l’open source, avec 1800 collaborateurs présents dans 7 pays et 15 agences. Enthousiastes, agiles et performants, les Smiliens libèrent le potentiel d'innovation des entreprises grâce au logiciel libre, dans des domaines variés comme le Digital, les Business Apps, l'Embarqué & l'IoT et l'Infrast…",,,2024-07-31,https://www.adzuna.fr/details/4803116893?utm_medium=api&utm_source=e74b959f
[Internship] Evaluating Performance On AI Frameworks,SiPearl,"Maisons-Laffitte, Saint-Germain-en-Laye","❓ About SiPearl… Founded in 2019 with the support of the European Union , SiPearl embodies Europe's dream of mastering the technological heart of its supercomputers: the microprocessor. SiPearl is building Rhea, the high-performance, low-power European microprocessor dedicated to supercomputing and AI inference. This new generation of microprocessors will first target EuroHPC Joint Undertaking ecosystem, which is deploying world-class supercomputing infrastructures in Europe for solving major c…",,,2024-09-30,https://www.adzuna.fr/details/4882474589?utm_medium=api&utm_source=e74b959f
Consultant Responsible AI Advisor (F/H),Accenture France,"13ème Arrondissement, Paris","Imaginez, transformez et impactez le monde positivement : venez vivre au cœur du changement en tant que Consultant Responsible AI Advisor. Votre Mission : S’engager auprès de clients potentiels pour les aider à vendre des projets d’IA responsable Façonner et diriger des projets clients pour une IA responsable / éthique en mettant l’accent sur les politiques, les normes et les conseils réglementaires, le modèle opérationnel, les structures de gouvernance et les contrôles Agir en tant qu’expert e…",,,2024-07-30,https://www.adzuna.fr/details/4801725597?utm_medium=api&utm_source=e74b959f
AI/ML Data Scientist Détails du poste | ERAMET,Eramet,"Paris, Ile-de-France","Offre soumise aux conditions d’un contrat local sans avantages expatriés Descriptif du poste : Rejoignez notre équipe en tant que Data Scientiste AI/ML  En tant que AI/ML Data Scientiste, vous développerez des algorithmes d’apprentissage automatique pour répondre aux besoins des directions métiers et en coordination avec les lignes de produits de la DSI. Vous collaborerez avec les différentes équipes de la DSI pour créer et déployer des modèles de Data Science, tout en assurant leur suivi et mo…",,,2024-08-02,https://www.adzuna.fr/details/4807904049?utm_medium=api&utm_source=e74b959f
"Research Intern, Privacy in AI/ML",L05,France,"Description Join us in creating the technology that helps the world act together We are a B2B technology innovation leader pioneering the future where networks meet cloud. At Nokia you will have a positive impact on people’s lives and help build the capabilities needed for a more productive, sustainable, and accessible world. Be part of a culture built on an inclusive way of working where we are open to your ideas, you are empowered to take risks and are encouraged to be fearless in bringing yo…",,full_time,2024-09-18,https://www.adzuna.fr/details/4868021139?utm_medium=api&utm_source=e74b959f
Consultant Responsible AI Advisor (F/H),Accenture,"Paris, Ile-de-France","Imaginez, transformez et impactez le mondepositivement : venez vivre au cœur du changement en tant que Consultant Responsible AI Advisor. Votre Mission :S’engager auprès de clients potentiels pour les aider à vendre des projets d’IA responsableFaçonner et diriger des projets clients pour une IA responsable / éthique en mettant l’accent sur les politiques, les normes et les conseils réglementaires, le modèle opérationnel, les structures de gouvernance et les contrôlesAgir en tant qu’expert en ma…",permanent,,2024-11-14,https://www.adzuna.fr/details/4938938819?utm_medium=api&utm_source=e74b959f
Stage:- AI for Data Products marketplace,Stellantis,France,"Informations générales Entité de rattachement Nous rejoindre, c'est intégrer une entreprise d'envergure mondiale. Mû par la recherche permanente de l'innovation et de l'excellence, pionnier et leader des technologies propres et de la mobilité durable, le Groupe entend rester à la pointe des grandes tendances qui font bouger le monde. Fort de son efficience, de son agilité et de son esprit d'équipe, le Groupe fait preuve d'exigence et d'audace pour définir la mobilité de demain. Pour réussir ces…",,,2024-10-24,https://www.adzuna.fr/details/4912398938?utm_medium=api&utm_source=e74b959f
AI Project Manager F/H  CDI,Altavia,"Saint-Ouen, Saint-Denis","Qui sommes nous : Altavia est le 1er réseau mondial dédié aux services marketing pour le retail. Groupe familial indépendant depuis 40 ans, Altavia est aujourd’hui présent dans 45 pays et rassemble 2500 collaborateurs. Altavia.openlab est la cellule innovation du groupe : son objectif est de créer des nouveaux leviers de croissance pour le groupe, en processant l’innovation et en la rendant scalable à l’échelle internationale. Les thèmes d’innovation sont liés à la stratégie du groupe qui s’app…",,,2024-08-14,https://www.adzuna.fr/details/4825978534?utm_medium=api&utm_source=e74b959f
CONVERSATIONNEL || AI Trainer || Alternance/Stage - Lyon,Ceetadel,"Ecully, Lyon","Ceetadel , Groupe de communication rassemblant 5 agences spécialisées: • NOUVEAU MONDE : stratégie de marques et création • MONET : Spécialiste du Earned Media • ALLMATIK : experte du Paid Media • SMARTFIRE : Spécialiste de l’innovation et de la tech • CONVERSATIONNEL : Pure player social media Le groupe Ceetadel est présent à Paris, Lyon, Nantes et Bordeaux et compte plus de 200 collaborateurs. En tant que stagiaire/alternant(e) au sein de Ceetadel, vous rejoindrez une équipe dynamique et inno…",,,2024-09-23,https://www.adzuna.fr/details/4873455378?utm_medium=api&utm_source=e74b959f
Sales Specialist (Gen AI & Creative Cloud),NLFR-Adobe Systems France S.,"Paris, Ile-de-France","Our Company Changing the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences We’re passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen. We’re on a mission to hire the very best and are committed to creating exceptional employee experiences where…",,full_time,2024-10-10,https://www.adzuna.fr/details/4897411261?utm_medium=api&utm_source=e74b959f
Lead Data Science & AI (H/F),BearingPoint France,"La Défense, Courbevoie","Être Consultant Data Senior, au sein de l’équipe D&A chez BearingPoint c’est rejoindre une équipe dynamique qui traite les problématiques Data de nos clients… …en les accompagnant par exemple dans l’élaboration de leur stratégie Data, l’exploration de leurs cas d’usage métier, la préparation de leurs données, l’architecture des systèmes data, le développement d’applications analytiques et de data science, la présentation de leurs données. Vous intégrez l’équipe Data, Analytics et IA en tant que…",,,2024-06-03,https://www.adzuna.fr/details/4719901576?utm_medium=api&utm_source=e74b959f
Internship - Applied AI for Cyber Security,L05,France,Description The objective of the internship is to: A) optimize and implement supervised and unsupervised machine learning algorithms to analyze different types of cyber-attacks on various protocols and for both control-plane (header) and user-plane (payload) traffic. The intern must be familiar with network traffic datasets and feature engineering. Also having soid knowldge on adversarial nattacks is needed. B) work on web-based data visualization of a multi-layer architecture. The architecture…,,full_time,2024-08-07,https://www.adzuna.fr/details/4815674938?utm_medium=api&utm_source=e74b959f
